item_idx,l0_before_ref,l0_after,l1_before_ref,l1_after,l2_before_ref,l2_after
2906,51,34,80,40,226,115
2907,51,17,92,125,193,4
2908,1,32,1,60,254,242
2909,35,23,57,58,2,30
2910,25,24,17,9,81,12
2911,11,4,10,116,247,56
2912,11,4,42,66,85,123
2913,54,4,17,92,80,174
2914,50,52,117,121,234,69
2915,29,12,4,127,42,4
2916,3,52,99,65,247,126
2917,63,60,58,87,172,28
2918,32,32,47,106,205,111
2919,17,0,38,71,35,75
2920,22,21,31,62,118,95
2921,17,32,40,15,3,12
2922,10,30,68,43,174,197
2923,1,63,55,90,53,157
2924,44,16,20,91,65,8
2925,32,57,62,119,50,217
2926,44,16,74,100,60,78
2927,63,19,57,29,178,173
2928,52,17,70,21,183,251
2929,7,7,12,85,140,146
2930,43,62,117,8,148,234
2931,46,49,42,111,73,34
2932,34,5,113,79,139,88
2933,44,16,72,67,207,2
2934,34,5,48,102,123,225
2935,48,20,92,9,36,77
2936,10,8,59,29,249,133
2937,54,50,84,24,34,54
2938,27,31,111,3,17,159
2939,50,34,15,74,254,254
2940,3,52,20,123,208,54
2941,29,12,101,94,26,50
2942,58,16,78,75,225,254
2943,14,59,17,50,145,34
2944,7,7,98,32,27,136
2945,28,29,34,31,3,220
2946,24,49,84,125,167,44
2947,3,52,0,123,78,228
2948,36,14,99,123,94,179
2949,58,29,122,66,77,192
2950,58,29,37,70,246,93
2951,57,35,80,112,140,26
2952,63,60,24,92,201,23
2953,57,12,25,27,33,165
2954,44,29,98,123,142,163
2955,63,58,120,21,183,93
2956,39,35,70,38,175,196
2957,21,13,100,45,34,193
2958,13,13,91,4,241,243
2959,52,49,25,27,80,243
2960,57,4,19,36,115,0
2961,3,52,120,94,218,60
2962,3,52,120,27,226,38
2963,1,58,83,57,76,253
2964,29,12,28,108,166,77
2965,56,44,63,46,58,15
2966,56,44,40,15,47,81
2967,56,44,29,111,133,146
2968,51,15,109,28,118,44
2969,51,15,107,34,144,9
2970,9,9,34,46,50,222
2971,14,42,96,42,123,163
2972,32,54,63,109,194,72
2973,6,14,32,24,8,145
2974,32,54,65,42,231,202
2975,32,54,94,48,177,176
2976,44,29,30,119,241,226
2977,9,37,115,116,145,178
2978,9,37,22,46,166,111
2979,56,44,94,121,200,179
2980,34,58,89,107,206,221
2981,11,29,69,12,196,185
2982,38,59,1,106,60,11
2983,58,29,105,66,233,214
2984,59,6,87,47,224,5
2985,56,5,94,0,160,64
2986,35,47,71,41,247,252
2987,2,36,101,38,240,210
2988,61,57,24,109,90,183
2989,41,56,50,11,245,155
2990,3,52,99,37,167,95
2991,11,4,94,121,174,179
2992,29,12,29,40,59,181
2993,29,12,5,118,251,58
2994,30,41,88,35,86,6
2995,55,10,111,83,27,114
2996,30,36,21,120,0,3
2997,35,21,101,24,241,135
2998,30,15,44,36,240,202
2999,12,47,38,122,150,169
3000,63,60,100,15,23,150
3001,14,46,36,80,95,2
3002,45,41,111,124,227,74
3003,46,49,52,126,241,192
3004,3,10,78,6,147,45
3005,35,40,113,22,215,196
3006,18,38,106,61,80,163
3007,49,26,94,107,163,209
3008,47,62,56,63,178,108
3009,49,26,64,102,132,101
3010,52,26,71,105,172,200
3011,34,5,85,29,22,15
3012,61,57,109,109,151,120
3013,29,12,84,78,86,248
3014,29,12,17,116,171,105
3015,4,6,125,111,205,169
3016,39,24,88,4,214,3
3017,45,41,95,110,45,167
3018,34,5,60,38,208,108
3019,46,49,114,34,243,86
3020,46,34,54,126,91,165
3021,55,58,92,94,157,244
3022,37,9,53,111,230,67
3023,10,8,57,120,242,50
3024,42,43,20,107,92,189
3025,62,38,34,0,255,88
3026,4,3,41,59,31,177
3027,2,3,11,123,215,137
3028,0,11,32,24,63,172
3029,0,11,2,103,3,162
3030,0,11,77,28,169,149
3031,13,32,51,101,31,180
3032,17,5,90,34,128,54
3033,12,45,76,41,61,46
3034,34,53,38,42,187,118
3035,18,25,93,112,184,64
3036,24,17,72,95,63,128
3037,60,63,19,50,175,52
3038,61,57,79,58,219,45
3039,14,11,94,23,174,22
3040,13,13,68,29,104,254
3041,33,38,56,61,5,225
3042,59,6,23,22,183,27
3043,4,3,2,126,20,176
3044,14,23,34,48,181,197
3045,4,3,6,47,130,214
3046,59,6,68,74,19,33
3047,38,59,122,83,59,118
3048,4,18,75,125,218,44
3049,58,63,121,113,20,216
3050,58,63,120,65,182,27
3051,9,37,125,11,139,60
3052,4,3,85,47,238,129
3053,4,3,64,40,115,178
3054,61,57,75,110,222,229
3055,37,9,124,73,30,247
3056,59,6,87,60,214,189
3057,59,6,69,27,96,148
3058,4,6,12,101,80,121
3059,4,18,19,76,241,142
3060,4,56,0,30,153,13
3061,0,3,15,32,133,149
3062,17,3,64,4,80,1
3063,38,59,85,65,148,59
3064,9,37,77,106,1,17
3065,28,46,125,0,215,38
3066,4,3,114,47,156,7
3067,59,6,85,0,200,220
3068,21,15,16,119,101,233
3069,13,13,91,61,131,158
3070,13,13,27,82,133,252
3071,13,13,27,82,133,252
3072,42,43,73,53,4,95
3073,0,48,9,9,23,84
3074,16,18,45,16,184,71
3075,4,62,78,30,144,112
3076,16,18,80,25,202,222
3077,4,18,46,9,14,118
3078,16,18,101,85,134,78
3079,61,57,49,54,209,179
3080,61,57,102,126,6,87
3081,52,11,25,58,30,111
3082,46,49,105,77,250,97
3083,48,10,57,112,109,156
3084,23,45,90,100,207,250
3085,42,43,1,2,133,209
3086,52,42,67,60,44,61
3087,42,43,87,106,11,145
3088,62,38,87,93,174,200
3089,23,22,36,25,42,16
3090,62,38,107,72,32,172
3091,62,38,33,110,148,51
3092,42,24,87,22,46,201
3093,62,38,82,120,77,129
3094,32,18,18,49,15,143
3095,39,24,26,69,166,110
3096,10,8,61,26,64,165
3097,49,26,113,0,125,113
3098,26,51,51,3,113,93
3099,44,16,77,76,140,130
3100,61,33,45,111,30,96
3101,17,25,115,125,89,67
3102,33,2,2,23,2,35
3103,38,59,15,2,132,175
3104,13,13,124,16,104,26
3105,58,29,109,66,183,126
3106,51,15,63,4,86,229
3107,51,15,79,25,21,182
3108,30,40,102,97,20,76
3109,30,30,65,110,203,53
3110,20,51,44,18,173,238
3111,46,63,120,44,22,181
3112,11,52,117,27,53,103
3113,10,8,84,99,209,29
3114,10,8,41,51,11,253
3115,49,26,108,18,26,87
3116,2,48,101,123,175,238
3117,49,26,18,7,80,51
3118,39,41,40,120,73,214
3119,47,27,37,78,23,156
3120,45,41,26,94,146,83
3121,39,41,71,112,41,110
3122,40,53,48,93,45,179
3123,53,30,101,116,214,211
3124,26,51,98,32,217,87
3125,11,4,19,116,51,166
3126,33,37,72,6,46,100
3127,40,53,74,96,9,92
3128,31,36,63,98,238,116
3129,53,39,118,4,249,94
3130,8,33,103,59,240,235
3131,49,30,123,12,24,231
3132,8,33,106,61,99,53
3133,49,26,76,25,55,50
3134,55,10,26,4,138,171
3135,39,24,93,57,239,115
3136,7,7,70,108,247,226
3137,22,20,88,3,99,185
3138,25,11,68,49,231,66
3139,46,49,30,58,73,218
3140,19,22,14,0,3,166
3141,19,47,95,75,188,170
3142,42,43,76,2,217,15
3143,13,24,100,28,67,253
3144,18,25,35,121,255,24
3145,53,13,103,24,15,22
3146,5,46,57,72,232,141
3147,18,43,32,87,254,29
3148,24,11,125,79,62,1
3149,44,16,39,73,179,132
3150,20,30,68,105,144,249
3151,41,7,59,11,196,128
3152,13,13,101,69,15,49
3153,38,59,105,117,16,14
3154,3,52,62,118,38,234
3155,54,50,107,33,204,75
3156,12,45,126,62,201,202
3157,32,54,108,18,80,217
3158,61,1,6,15,182,221
3159,58,29,124,95,241,164
3160,26,26,0,77,195,254
3161,61,57,41,51,224,195
3162,62,38,63,60,129,135
3163,52,17,122,54,117,30
3164,5,3,114,37,215,186
3165,38,59,118,125,182,61
3166,38,59,118,69,190,47
3167,59,62,86,30,12,21
3168,7,7,12,122,19,146
3169,49,26,37,46,161,32
3170,62,38,110,69,127,139
3171,23,51,22,65,102,30
3172,38,14,13,59,145,133
3173,62,38,73,57,102,169
3174,62,38,80,105,57,114
3175,62,38,85,3,8,114
3176,40,4,43,9,141,82
3177,46,34,54,126,246,183
3178,15,48,93,1,201,157
3179,63,60,98,99,81,77
3180,23,22,85,49,177,99
3181,60,61,61,113,116,21
3182,2,40,97,25,97,183
3183,22,8,55,79,225,209
3184,56,63,106,111,198,90
3185,38,59,10,76,151,176
3186,7,7,39,51,82,249
3187,47,21,91,91,77,82
3188,46,49,76,17,192,153
3189,55,7,95,101,238,116
3190,61,57,72,115,230,44
3191,49,30,69,81,23,230
3192,25,33,107,5,19,161
3193,59,11,74,79,119,144
3194,2,12,12,70,175,49
3195,57,56,61,30,42,128
3196,57,56,112,89,154,8
3197,52,17,95,110,205,243
3198,38,59,30,100,28,226
3199,38,26,35,59,194,201
3200,16,44,32,36,143,217
3201,10,8,111,3,179,229
3202,7,7,5,18,237,12
3203,59,26,66,14,11,86
3204,50,34,87,34,64,242
3205,31,1,55,72,254,56
3206,9,62,73,27,39,49
3207,43,62,101,94,219,231
3208,14,49,94,93,181,129
3209,1,32,29,39,35,115
3210,52,17,14,74,186,248
3211,52,17,98,27,141,49
3212,36,48,94,105,17,61
3213,56,44,120,6,51,237
3214,56,44,106,92,5,105
3215,24,46,37,46,9,123
3216,36,35,84,48,138,71
3217,52,17,112,0,53,235
3218,51,41,123,124,232,216
3219,54,50,88,76,183,20
3220,24,19,83,84,88,207
3221,14,46,31,51,249,41
3222,5,28,78,60,162,233
3223,56,44,16,122,161,65
3224,33,39,45,21,143,131
3225,56,2,67,15,203,21
3226,33,2,27,117,62,158
3227,13,13,43,86,243,207
3228,13,13,70,5,130,67
3229,39,24,103,52,137,11
3230,9,37,11,11,175,249
3231,46,49,121,108,145,111
3232,33,2,85,113,140,14
3233,51,50,61,60,62,115
3234,52,24,27,33,251,146
3235,5,4,127,35,122,133
3236,15,20,88,95,157,36
3237,14,46,93,77,124,27
3238,7,7,78,52,59,63
3239,48,20,37,43,45,43
3240,7,7,105,5,59,49
3241,14,46,77,23,45,12
3242,5,28,109,109,64,58
3243,23,48,98,111,117,108
3244,5,63,76,65,253,160
3245,38,59,43,86,212,144
3246,59,6,105,13,160,42
3247,20,51,122,82,161,65
3248,5,28,12,75,245,168
3249,13,13,22,89,193,86
3250,43,62,16,67,60,160
3251,8,33,115,41,14,252
3252,27,31,73,83,165,27
3253,15,1,91,107,189,39
3254,50,34,2,0,166,145
3255,15,1,19,116,156,30
3256,7,7,51,83,113,32
3257,16,18,104,85,78,65
3258,3,13,69,84,60,59
3259,5,3,6,76,75,21
3260,1,32,16,57,83,160
3261,1,32,29,81,135,239
3262,40,33,100,37,251,246
3263,31,58,22,1,19,234
3264,31,58,3,4,45,247
3265,31,1,66,27,23,93
3266,13,29,127,73,87,82
3267,33,13,77,84,44,229
3268,1,59,10,121,29,223
3269,15,1,56,20,236,229
3270,11,33,47,57,39,38
3271,21,51,100,112,24,213
3272,31,58,49,0,67,197
3273,54,54,113,92,142,126
3274,32,54,89,22,191,108
3275,42,43,58,119,48,14
3276,32,54,94,112,102,86
3277,63,37,60,24,91,134
3278,5,28,27,12,123,53
3279,24,11,26,124,132,184
3280,26,51,71,120,234,179
3281,27,31,74,49,95,104
3282,27,31,78,38,59,236
3283,39,7,113,89,93,152
3284,8,33,83,39,208,35
3285,19,30,17,127,157,196
3286,53,30,31,127,158,246
3287,10,8,96,89,155,164
3288,60,61,66,46,22,110
3289,53,30,58,125,130,173
3290,53,30,22,8,143,212
3291,9,37,75,53,188,10
3292,44,16,18,52,192,230
3293,53,30,13,122,192,107
3294,14,46,93,107,219,193
3295,39,10,57,99,170,55
3296,37,9,77,112,51,47
3297,54,20,71,124,228,116
3298,3,52,27,39,58,34
3299,21,5,103,119,117,4
3300,14,46,2,23,178,118
3301,42,35,5,111,109,46
3302,13,13,119,83,113,173
3303,44,0,118,49,114,81
3304,47,27,29,69,102,175
3305,58,39,67,36,237,230
3306,46,49,10,97,126,99
3307,3,52,15,17,119,125
3308,54,50,110,89,32,166
3309,36,35,2,56,76,205
3310,11,4,88,17,123,226
3311,3,4,29,40,167,61
3312,50,34,4,1,206,45
3313,41,56,112,65,158,9
3314,29,12,4,75,245,164
3315,56,44,68,125,198,220
3316,61,57,107,30,223,4
3317,43,62,50,108,229,122
3318,31,37,123,100,31,97
3319,4,3,4,13,127,71
3320,6,37,54,100,172,126
3321,4,3,0,13,89,189
3322,59,6,88,23,31,58
3323,43,53,58,11,204,91
3324,19,47,72,113,239,68
3325,24,46,53,43,72,176
3326,12,45,107,109,81,4
3327,59,6,63,74,160,121
3328,49,26,42,23,19,75
3329,5,63,120,87,237,218
3330,5,3,77,115,90,255
3331,59,6,126,13,160,237
3332,42,47,52,59,198,187
3333,49,26,58,94,133,88
3334,25,51,2,52,138,73
3335,43,6,13,53,131,178
3336,55,10,111,1,87,220
3337,28,18,53,59,163,27
3338,42,43,21,113,43,214
3339,35,62,73,83,65,4
3340,23,22,24,58,147,19
3341,61,57,83,55,240,12
3342,22,21,121,41,179,135
3343,44,16,110,69,253,182
3344,36,48,125,25,131,38
3345,17,0,85,50,204,252
3346,52,17,109,109,231,102
3347,34,0,103,6,75,77
3348,46,0,17,43,45,115
3349,42,43,112,71,172,16
3350,49,26,51,46,39,235
3351,62,38,23,93,190,28
3352,24,46,28,48,246,157
3353,8,33,0,23,0,237
3354,43,42,30,85,42,246
3355,5,28,117,43,165,16
3356,47,27,5,11,233,80
3357,42,43,113,0,15,11
3358,24,49,65,89,122,60
3359,62,38,87,72,117,11
3360,7,42,56,74,22,204
3361,63,28,43,86,116,241
3362,60,61,115,104,56,197
3363,23,22,1,31,63,8
3364,62,38,41,51,226,60
3365,42,43,85,127,100,222
3366,62,38,9,43,45,254
3367,36,35,54,120,234,153
3368,42,38,85,8,181,114
3369,51,48,104,60,76,90
3370,27,31,32,76,149,41
3371,27,31,29,69,117,75
3372,62,38,99,59,133,93
3373,46,62,56,4,120,151
3374,50,34,88,88,128,149
3375,48,2,17,43,109,220
3376,3,52,109,107,176,120
3377,0,11,100,122,2,16
3378,30,40,67,117,218,44
3379,61,57,51,1,87,9
3380,40,53,59,49,72,216
3381,4,3,31,62,87,77
3382,59,6,72,37,132,85
3383,20,51,44,115,241,208
3384,37,22,113,97,153,32
3385,43,42,46,21,224,213
3386,34,5,29,100,188,60
3387,61,18,6,36,135,212
3388,16,17,79,95,208,243
3389,0,11,121,89,48,168
3390,34,5,122,52,95,30
3391,46,12,73,111,47,201
3392,36,63,14,6,73,125
3393,1,32,82,69,218,208
3394,54,53,53,42,131,219
3395,56,5,94,30,119,157
3396,14,5,54,65,63,177
3397,41,35,103,31,202,52
3398,6,14,102,108,183,46
3399,5,63,96,42,242,29
3400,44,16,39,104,141,98
3401,13,13,30,40,70,10
3402,57,59,46,17,157,93
3403,18,43,79,14,105,212
3404,59,6,72,37,169,216
3405,10,55,18,33,116,121
3406,19,47,13,75,98,117
3407,63,48,29,93,124,39
3408,10,8,12,57,177,67
3409,62,38,36,41,222,186
3410,6,14,67,98,89,64
3411,52,35,115,107,248,78
3412,22,21,33,74,103,75
3413,22,21,116,44,39,78
3414,35,25,24,15,100,86
3415,22,21,31,14,204,125
3416,42,43,102,117,53,150
3417,3,52,91,79,5,105
3418,46,16,52,63,126,142
3419,39,41,114,25,129,52
3420,33,2,103,105,190,243
3421,17,0,122,64,12,20
3422,17,0,80,88,241,123
3423,9,37,26,94,19,61
3424,17,0,124,95,25,35
3425,51,50,64,63,248,197
3426,61,57,109,110,224,204
3427,37,7,71,103,232,33
3428,0,11,76,0,108,53
3429,42,43,52,50,227,96
3430,42,43,120,90,17,210
3431,30,15,114,36,190,144
3432,22,21,2,114,228,47
3433,38,59,110,10,27,81
3434,2,36,61,93,219,230
3435,19,47,39,33,10,20
3436,12,45,0,116,254,219
3437,42,43,9,19,134,191
3438,37,18,120,7,16,240
3439,42,25,80,87,235,184
3440,19,47,57,62,144,201
3441,38,59,60,2,84,154
3442,18,29,55,66,25,72
3443,54,50,125,76,167,240
3444,62,38,76,21,28,89
3445,61,42,57,102,158,172
3446,19,47,70,78,208,78
3447,33,50,62,11,24,196
3448,53,43,59,121,238,135
3449,42,43,103,37,87,29
3450,42,43,25,21,217,39
3451,24,46,38,92,60,5
3452,24,46,96,42,183,251
3453,23,5,124,73,255,196
3454,60,57,19,32,235,123
3455,14,46,81,67,207,200
3456,34,4,104,9,255,138
3457,57,60,104,69,15,6
3458,57,52,54,97,135,80
3459,57,60,50,49,27,69
3460,57,24,77,28,150,241
3461,29,29,10,122,134,72
3462,10,8,97,108,0,218
3463,10,8,40,3,17,157
3464,36,35,64,125,84,243
3465,11,4,83,32,178,85
3466,18,52,28,65,181,250
3467,24,46,70,34,216,246
3468,14,46,11,111,188,63
3469,46,49,10,16,97,190
3470,32,13,19,91,16,108
3471,58,1,61,11,145,42
3472,1,0,25,72,245,114
3473,28,3,18,79,219,165
3474,28,3,18,79,125,98
3475,7,11,101,43,2,142
3476,51,15,74,2,187,12
3477,34,5,12,53,246,162
3478,13,13,98,70,76,190
3479,56,1,63,109,27,178
3480,21,19,13,70,228,116
3481,56,44,103,34,123,2
3482,13,13,122,50,102,16
3483,49,17,63,8,193,245
3484,4,18,29,117,166,16
3485,16,18,18,9,134,206
3486,49,26,64,96,243,143
3487,5,28,42,61,194,174
3488,24,49,96,42,188,60
3489,4,18,46,47,238,204
3490,30,40,27,112,117,233
3491,63,58,90,105,107,156
3492,32,53,63,69,167,225
3493,48,20,87,123,45,117
3494,43,42,46,3,113,213
3495,14,46,105,67,192,118
3496,17,0,51,46,208,10
3497,24,46,37,46,166,11
3498,8,33,62,95,238,53
3499,38,59,94,85,93,44
3500,56,49,89,34,4,229
3501,56,44,112,121,235,234
3502,62,46,98,112,45,34
3503,51,35,68,4,52,10
3504,22,21,61,81,252,179
3505,22,21,105,13,73,125
3506,44,61,100,101,114,104
3507,35,47,88,68,116,104
3508,22,21,88,68,230,185
3509,27,51,68,9,115,232
3510,42,47,38,57,65,123
3511,54,50,82,22,107,217
3512,55,10,91,91,232,184
3513,26,10,95,1,165,134
3514,56,44,10,2,132,160
3515,56,44,49,40,129,61
3516,22,21,36,108,111,11
3517,61,57,41,22,120,74
3518,56,44,93,20,206,91
3519,6,14,33,83,49,83
3520,52,28,13,44,109,189
3521,9,37,22,3,63,241
3522,23,22,116,44,192,225
3523,34,5,91,55,215,153
3524,50,19,125,4,11,68
3525,47,42,69,24,113,220
3526,16,18,40,71,183,196
3527,4,3,68,65,127,254
3528,35,47,64,81,111,7
3529,5,63,121,111,74,179
3530,5,3,122,46,136,103
3531,38,59,44,122,166,4
3532,0,35,115,54,179,12
3533,0,11,80,76,172,108
3534,4,18,117,13,15,179
3535,57,10,33,118,186,137
3536,11,4,31,39,31,177
3537,8,29,17,5,99,83
3538,58,29,28,63,16,5
3539,30,15,51,114,93,147
3540,9,37,87,27,129,122
3541,4,19,39,102,49,107
3542,59,6,107,33,68,239
3543,51,15,52,125,141,7
3544,43,39,109,98,113,230
3545,49,36,127,53,197,129
3546,35,47,82,48,34,76
3547,1,2,78,84,154,194
3548,42,43,80,15,86,103
3549,10,8,49,69,253,9
3550,58,29,122,66,180,9
3551,20,55,100,114,198,148
3552,60,51,12,56,218,35
3553,63,60,83,15,239,134
3554,42,43,111,29,167,44
3555,60,35,122,56,190,229
3556,25,11,58,15,5,43
3557,12,45,78,39,15,42
3558,62,38,42,19,242,61
3559,7,7,50,124,235,238
3560,16,46,109,27,210,197
3561,59,6,123,36,217,39
3562,52,17,23,63,213,99
3563,0,11,15,32,22,30
3564,36,26,43,47,31,91
3565,16,18,35,112,3,189
3566,9,37,5,66,74,249
3567,4,28,75,38,110,168
3568,56,44,40,10,179,42
3569,52,3,62,4,34,237
3570,47,40,34,101,57,173
3571,54,50,65,89,108,170
3572,39,24,89,10,133,20
3573,53,33,32,34,238,197
3574,39,41,123,49,100,43
3575,20,55,100,8,68,57
3576,11,4,10,116,169,93
3577,13,3,125,50,137,73
3578,16,47,117,80,177,199
3579,59,6,91,13,19,98
3580,12,45,29,98,123,208
3581,9,37,52,107,21,228
3582,5,28,42,19,199,137
3583,5,28,31,115,64,99
3584,5,28,8,41,253,48
3585,36,28,13,13,178,83
3586,33,4,77,36,175,27
3587,5,15,54,34,7,76
3588,4,28,65,110,163,133
3589,5,28,81,121,106,222
3590,36,35,80,125,148,195
3591,46,49,90,6,49,203
3592,4,3,51,63,234,170
3593,43,47,15,11,155,61
3594,5,28,105,89,55,155
3595,41,19,41,47,4,243
3596,26,20,88,44,139,149
3597,22,20,88,67,220,7
3598,10,30,96,83,219,60
3599,21,19,40,119,94,217
3600,44,46,38,68,195,62
3601,15,1,92,20,59,161
3602,63,62,89,21,0,17
3603,3,52,89,43,197,0
3604,32,54,108,35,59,230
3605,23,22,115,113,36,66
3606,60,61,38,117,251,210
3607,42,43,25,21,47,161
3608,23,22,71,58,47,249
3609,33,2,89,43,166,40
3610,33,2,122,19,253,223
3611,33,2,80,16,34,162
3612,0,47,64,81,196,234
3613,50,36,80,64,97,184
3614,0,11,116,125,145,227
3615,59,6,69,111,64,246
3616,29,12,109,93,190,191
3617,11,4,87,80,221,117
3618,19,47,109,80,44,170
3619,49,27,99,33,243,51
3620,44,11,2,115,97,150
3621,53,39,68,29,180,106
3622,49,26,90,32,131,179
3623,17,36,96,53,63,53
3624,9,37,69,117,237,249
3625,52,17,23,26,4,33
3626,24,16,82,48,243,237
3627,14,46,82,22,243,54
3628,44,16,16,9,202,118
3629,49,26,116,106,219,103
3630,54,53,3,118,67,154
3631,54,20,82,99,67,54
3632,49,26,123,102,19,115
3633,14,46,90,112,219,248
3634,24,49,20,53,135,133
3635,56,44,40,92,94,73
3636,52,17,89,115,245,105
3637,3,60,58,65,88,154
3638,48,55,5,10,100,51
3639,44,16,62,114,245,62
3640,56,48,101,125,65,127
3641,56,44,10,109,244,28
3642,53,39,66,33,156,176
3643,54,50,33,115,179,21
3644,47,40,74,58,46,234
3645,44,16,76,32,241,202
3646,7,59,77,85,109,34
3647,60,48,25,63,96,207
3648,49,49,115,8,174,156
3649,62,38,30,94,117,252
3650,52,17,18,52,255,134
3651,48,3,55,74,90,216
3652,52,17,21,58,134,6
3653,29,12,57,108,24,109
3654,42,43,12,112,85,170
3655,25,55,105,63,45,127
3656,3,52,38,84,47,17
3657,22,21,122,44,150,33
3658,42,43,34,109,93,181
3659,52,17,122,54,37,97
3660,61,57,83,26,145,202
3661,5,19,73,12,181,200
3662,61,57,14,58,178,202
3663,52,17,122,24,107,56
3664,23,22,73,104,229,187
3665,48,55,46,73,100,96
3666,2,36,15,32,211,236
3667,18,3,123,82,70,42
3668,13,13,79,29,131,142
3669,63,60,21,14,170,0
3670,30,15,48,88,151,203
3671,52,40,15,11,147,234
3672,34,5,48,102,6,162
3673,21,14,67,26,77,80
3674,18,25,91,9,7,150
3675,5,38,47,83,213,148
3676,24,38,12,30,158,185
3677,22,21,62,59,226,252
3678,42,43,107,57,106,16
3679,23,22,8,41,17,224
3680,14,49,30,21,219,120
3681,62,38,7,49,98,182
3682,51,50,126,127,198,55
3683,18,21,120,2,13,2
3684,26,30,112,38,43,224
3685,10,30,112,91,238,188
3686,36,34,112,52,36,193
3687,42,43,16,43,221,16
3688,60,57,92,31,27,36
3689,10,8,107,15,161,242
3690,60,61,63,16,36,250
3691,45,41,104,93,113,229
3692,50,4,98,4,169,140
3693,9,37,43,86,250,10
3694,51,4,45,107,184,82
3695,10,8,107,79,85,97
3696,15,13,109,115,90,225
3697,29,12,33,126,254,124
3698,58,44,10,17,41,116
3699,42,43,113,126,64,220
3700,25,62,64,29,56,233
3701,52,17,125,97,169,195
3702,9,37,112,101,90,100
3703,12,45,5,51,82,203
3704,19,38,103,64,91,200
3705,62,38,6,64,167,32
3706,62,38,80,105,156,209
3707,43,2,74,121,255,203
3708,43,5,68,36,68,117
3709,15,20,89,98,33,135
3710,12,41,22,36,128,44
3711,35,23,30,83,210,97
3712,49,46,82,62,163,170
3713,16,18,94,40,167,206
3714,30,11,17,37,203,71
3715,13,13,6,73,240,179
3716,24,46,15,2,8,225
3717,28,3,51,49,139,185
3718,47,40,92,11,59,204
3719,47,22,105,75,122,36
3720,14,46,91,127,33,179
3721,39,24,32,100,118,64
3722,47,27,111,83,155,63
3723,60,61,75,69,79,76
3724,10,8,15,113,86,19
3725,3,56,38,15,112,179
3726,45,41,26,38,120,153
3727,46,49,116,46,73,131
3728,37,9,109,109,161,119
3729,22,21,95,5,7,87
3730,26,30,62,98,204,242
3731,47,8,48,91,39,214
3732,52,17,75,100,145,215
3733,60,61,33,56,4,228
3734,12,45,62,58,85,141
3735,0,48,88,68,241,224
3736,8,33,2,60,252,33
3737,3,52,97,42,85,103
3738,53,30,116,44,175,186
3739,50,57,47,105,80,238
3740,4,3,90,88,172,146
3741,37,9,77,109,54,130
3742,1,42,106,122,29,118
3743,59,6,14,62,124,193
3744,23,22,122,65,28,47
3745,17,3,76,83,73,242
3746,60,19,92,24,219,143
3747,31,18,69,117,238,55
3748,34,5,64,82,209,193
3749,43,42,31,62,89,204
3750,49,63,2,13,21,129
3751,37,6,119,13,232,155
3752,9,37,29,37,181,216
3753,52,17,87,127,160,104
3754,51,50,88,60,162,117
3755,3,52,127,58,0,220
3756,12,45,78,39,122,198
3757,12,50,59,36,119,183
3758,39,41,30,93,156,158
3759,16,29,77,55,11,82
3760,59,6,46,111,195,162
3761,9,37,18,122,104,50
3762,22,21,53,66,110,3
3763,51,15,67,20,197,174
3764,30,40,102,97,231,49
3765,45,41,9,113,179,87
3766,5,13,94,107,164,228
3767,39,41,126,62,201,51
3768,45,26,107,37,215,111
