item_idx,l0_before_ref,l0_after,l1_before_ref,l1_after,l2_before_ref,l2_after
2854,52,17,105,53,242,227
2855,5,45,121,72,166,219
2856,22,19,37,20,95,96
2857,28,25,103,62,151,105
2858,2,36,24,37,84,63
2859,19,33,100,104,185,152
2860,18,0,14,53,150,32
2861,9,18,91,110,246,165
2862,3,0,80,83,187,255
2863,14,14,116,20,199,26
2864,38,6,84,19,179,241
2865,49,15,26,22,240,34
2866,58,29,34,60,236,3
2867,57,56,53,103,211,195
2868,55,27,22,80,216,179
2869,49,15,63,92,1,65
2870,53,51,81,81,158,120
2871,29,12,42,123,189,203
2872,29,35,28,108,17,73
2873,29,12,124,127,162,90
2874,41,56,9,67,107,152
2875,41,0,52,36,222,166
2876,3,0,64,101,140,10
2877,57,50,121,76,191,115
2878,26,56,14,70,139,115
2879,29,12,68,49,24,67
2880,41,56,114,11,227,156
2881,3,0,0,53,64,227
2882,11,47,88,28,35,108
2883,62,62,33,7,133,65
2884,18,43,5,58,81,77
2885,53,51,98,58,88,227
2886,62,62,6,111,21,169
2887,1,28,123,117,50,50
2888,44,28,45,100,124,212
2889,13,22,45,100,21,141
2890,59,22,63,124,86,2
2891,49,52,45,1,139,109
2892,57,34,46,88,4,150
2893,9,18,56,77,120,206
2894,14,14,76,102,66,228
2895,38,41,33,28,221,241
2896,0,32,38,29,73,139
2897,14,14,77,82,111,151
2898,42,43,3,110,171,173
2899,50,40,12,70,43,230
2900,61,55,41,100,167,204
2901,24,14,70,111,117,25
2902,49,49,82,89,204,238
2903,21,49,100,47,121,12
2904,42,43,7,100,166,248
2905,60,2,19,118,73,26
2906,51,36,80,114,226,188
2907,51,52,92,85,193,184
2908,1,1,1,89,254,186
2909,35,30,57,114,2,80
2910,25,25,17,68,81,42
2911,11,31,10,61,247,251
2912,11,31,42,106,85,172
2913,54,31,17,114,80,235
2914,50,0,117,48,234,22
2915,29,12,4,122,42,232
2916,3,0,99,11,247,61
2917,63,63,58,14,172,19
2918,32,8,47,87,205,142
2919,17,54,38,110,35,13
2920,22,19,31,105,118,170
2921,17,54,40,30,3,61
2922,10,8,68,58,174,128
2923,1,45,55,47,53,244
2924,44,28,20,122,65,12
2925,32,53,62,60,50,26
2926,44,28,74,58,60,242
2927,63,63,57,123,178,20
2928,52,49,70,92,183,100
2929,7,7,12,28,140,109
2930,43,9,117,80,148,240
2931,46,34,42,29,73,178
2932,34,49,113,3,139,204
2933,44,28,72,52,207,156
2934,34,49,48,47,123,53
2935,48,57,92,44,36,225
2936,10,8,59,100,249,245
2937,54,10,84,63,34,12
2938,27,27,111,124,17,164
2939,50,36,15,97,254,108
2940,3,0,20,57,208,33
2941,29,12,101,38,26,28
2942,58,6,78,66,225,113
2943,14,47,17,16,145,71
2944,7,7,98,64,27,74
2945,28,29,34,19,3,178
2946,24,46,84,126,167,67
2947,3,0,0,53,78,204
2948,36,0,99,76,94,72
2949,58,29,122,97,77,160
2950,58,29,37,127,246,189
2951,57,35,80,110,140,141
2952,63,63,24,42,201,253
2953,57,20,25,5,33,114
2954,44,29,98,80,142,202
2955,63,63,120,75,183,79
2956,39,39,70,43,175,195
2957,21,31,100,34,34,132
2958,13,22,91,60,241,142
2959,52,17,25,66,80,112
2960,57,14,19,29,115,35
2961,3,0,120,74,218,189
2962,3,31,120,113,226,44
2963,1,3,83,97,76,216
2964,29,40,28,39,166,5
2965,56,13,63,60,58,67
2966,56,13,40,24,47,61
2967,56,32,29,111,133,119
2968,51,52,109,53,118,174
2969,51,52,107,7,144,119
2970,9,16,34,28,50,51
2971,14,14,96,26,123,240
2972,32,20,63,60,194,188
2973,6,44,32,14,8,50
2974,32,20,65,63,231,54
2975,32,20,94,119,177,220
2976,44,28,30,2,241,122
2977,9,18,115,49,145,19
2978,9,18,22,108,166,44
2979,56,1,94,87,200,206
2980,34,34,89,17,206,217
2981,11,28,69,59,196,137
2982,38,49,1,0,60,77
2983,58,29,105,97,233,13
2984,59,59,87,62,224,138
2985,56,49,94,21,160,211
2986,35,30,71,125,247,218
2987,2,36,101,22,240,160
2988,61,55,24,6,90,205
2989,41,56,50,8,245,230
2990,3,0,99,60,167,254
2991,11,31,94,46,174,116
2992,29,12,29,15,59,168
2993,29,12,5,84,251,15
2994,30,5,88,14,86,101
2995,55,62,111,87,27,186
2996,30,30,21,103,0,66
2997,35,19,101,125,241,18
2998,30,5,44,63,240,151
2999,12,53,38,4,150,131
3000,63,63,100,56,23,71
3001,14,14,36,25,95,240
3002,45,47,111,48,227,79
3003,46,17,52,55,241,164
3004,3,0,78,67,147,194
3005,35,30,113,3,215,147
3006,18,38,106,127,80,184
3007,49,52,94,78,163,227
3008,47,9,56,91,178,150
3009,49,15,64,58,132,81
3010,52,17,71,56,172,195
3011,34,49,85,83,22,0
3012,61,55,109,40,151,230
3013,29,12,84,43,86,113
3014,29,12,17,42,171,209
3015,4,24,125,81,205,211
3016,39,0,88,0,214,0
3017,45,47,95,116,45,12
3018,34,49,60,22,208,40
3019,46,17,114,101,243,167
3020,46,1,54,123,91,50
3021,55,3,92,79,157,85
3022,37,21,53,29,230,252
3023,10,8,57,101,242,162
3024,42,38,20,107,92,117
3025,62,45,34,117,255,82
3026,4,24,41,84,31,136
3027,2,30,11,6,215,166
3028,0,46,32,91,63,195
3029,0,46,2,24,3,162
3030,0,22,77,73,169,237
3031,13,49,51,89,31,223
3032,17,49,90,89,128,183
3033,12,53,76,39,61,199
3034,34,49,38,68,187,200
3035,18,37,93,77,184,30
3036,24,6,72,108,63,73
3037,60,34,19,31,175,6
3038,61,55,79,98,219,5
3039,14,46,94,81,174,30
3040,13,22,68,90,104,51
3041,33,62,56,59,5,106
3042,59,59,23,8,183,143
3043,4,24,2,33,20,5
3044,14,48,34,18,181,77
3045,4,24,6,52,130,123
3046,59,59,68,42,19,232
3047,38,23,122,47,59,119
3048,4,48,75,76,218,98
3049,58,45,121,66,20,118
3050,58,45,120,8,182,87
3051,9,18,125,23,139,178
3052,4,24,85,96,238,68
3053,4,24,64,73,115,206
3054,61,55,75,38,222,189
3055,37,21,124,93,30,89
3056,59,59,87,10,214,60
3057,59,59,69,6,96,136
3058,4,24,12,40,80,172
3059,4,24,19,71,241,113
3060,4,24,0,101,153,208
3061,0,24,15,118,133,12
3062,17,49,64,26,80,223
3063,38,6,85,61,148,99
3064,9,18,77,97,1,247
3065,28,23,125,96,215,194
3066,4,24,114,11,156,104
3067,59,59,85,119,200,175
3068,21,52,16,102,101,5
3069,13,22,91,41,131,160
3070,13,22,27,89,133,139
3071,13,22,27,89,133,139
3072,42,38,73,123,4,70
3073,0,46,9,106,23,49
3074,16,48,45,63,184,152
3075,4,24,78,126,144,68
3076,16,48,80,32,202,83
3077,4,48,46,6,14,149
3078,16,48,101,40,134,144
3079,61,55,49,24,209,202
3080,61,55,102,41,6,80
3081,52,4,25,111,30,126
3082,46,46,105,55,250,183
3083,48,61,57,76,109,51
3084,23,53,90,118,207,182
3085,42,43,1,7,133,123
3086,52,39,67,48,44,175
3087,42,62,87,101,11,170
3088,62,62,87,107,174,200
3089,23,50,36,107,42,90
3090,62,19,107,40,32,171
3091,62,62,33,116,148,229
3092,42,28,87,123,46,39
3093,62,38,82,101,77,70
3094,32,29,18,4,15,43
3095,39,4,26,121,166,242
3096,10,8,61,105,64,42
3097,49,15,113,5,125,28
3098,26,42,51,33,113,127
3099,44,28,77,44,140,199
3100,61,17,45,21,30,3
3101,17,37,115,31,89,250
3102,33,2,2,126,2,201
3103,38,28,15,117,132,235
3104,13,22,124,110,104,166
3105,58,20,109,29,183,213
3106,51,52,63,70,86,160
3107,51,52,79,20,21,45
3108,30,39,102,46,20,227
3109,30,5,65,40,203,69
3110,20,42,44,48,173,152
3111,46,45,120,3,22,196
3112,11,31,117,74,53,211
3113,10,8,84,110,209,83
3114,10,8,41,84,11,28
3115,49,30,108,92,26,154
3116,2,30,101,121,175,196
3117,49,15,18,12,80,0
3118,39,47,40,14,73,156
3119,47,39,37,120,23,36
3120,45,47,26,30,146,154
3121,39,4,71,16,41,101
3122,40,41,48,76,45,172
3123,53,51,101,53,214,238
3124,26,42,98,65,217,237
3125,11,31,19,83,51,44
3126,33,2,72,82,46,122
3127,40,41,74,45,9,204
3128,31,36,63,124,238,130
3129,53,51,118,14,249,111
3130,8,26,103,69,240,40
3131,49,15,123,112,24,29
3132,8,26,106,12,99,207
3133,49,15,76,125,55,227
3134,55,20,26,58,138,154
3135,39,4,93,76,239,177
3136,7,2,70,16,247,89
3137,22,43,88,124,99,235
3138,25,25,68,33,231,221
3139,46,34,30,29,73,172
3140,19,50,14,65,3,74
3141,19,33,95,32,188,170
3142,42,43,76,102,217,251
3143,13,58,100,55,67,63
3144,18,37,35,55,255,178
3145,53,51,103,102,15,138
3146,5,14,57,72,232,95
3147,18,43,32,127,254,102
3148,24,62,125,9,62,114
3149,44,28,39,102,179,60
3150,20,19,68,46,144,113
3151,41,39,59,90,196,207
3152,13,32,101,46,15,151
3153,38,6,105,33,16,40
3154,3,0,62,28,38,251
3155,54,40,107,13,204,35
3156,12,37,126,122,201,179
3157,32,20,108,114,80,148
3158,61,61,6,0,182,197
3159,58,29,124,46,241,19
3160,26,15,0,68,195,131
3161,61,55,41,83,224,104
3162,62,62,63,11,129,57
3163,52,17,122,7,117,155
3164,5,24,114,60,215,144
3165,38,6,118,126,182,111
3166,38,46,118,9,190,157
3167,59,28,86,9,12,131
3168,7,7,12,28,19,229
3169,49,15,37,27,161,121
3170,62,62,110,126,127,164
3171,23,42,22,96,102,235
3172,38,6,13,52,145,47
3173,62,38,73,113,102,96
3174,62,22,80,88,57,112
3175,62,43,85,6,8,225
3176,40,35,43,46,141,205
3177,46,1,54,5,246,185
3178,15,60,93,34,201,12
3179,63,63,98,30,81,50
3180,23,50,85,83,177,208
3181,60,58,61,38,116,111
3182,2,41,97,62,97,188
3183,22,25,55,43,225,154
3184,56,45,106,74,198,75
3185,38,6,10,44,151,54
3186,7,7,39,11,82,63
3187,47,30,91,92,77,149
3188,46,17,76,75,192,50
3189,55,61,95,82,238,188
3190,61,55,72,33,230,53
3191,49,14,69,87,23,126
3192,25,8,107,76,19,83
3193,59,46,74,1,119,114
3194,2,12,12,43,175,151
3195,57,56,61,38,42,118
3196,57,56,112,113,154,167
3197,52,17,95,93,205,75
3198,38,6,30,30,28,156
3199,38,33,35,100,194,147
3200,16,48,32,18,143,16
3201,10,8,111,124,179,32
3202,7,7,5,88,237,39
3203,59,15,66,65,11,89
3204,50,1,87,106,64,242
3205,31,3,55,9,254,9
3206,9,18,73,86,39,207
3207,43,9,101,109,219,44
3208,14,46,94,81,181,123
3209,1,52,29,38,35,63
3210,52,34,14,87,186,77
3211,52,52,98,52,141,47
3212,36,35,94,121,17,174
3213,56,13,120,125,51,44
3214,56,13,106,106,5,120
3215,24,14,37,35,9,79
3216,36,35,84,63,138,108
3217,52,17,112,122,53,200
3218,51,47,123,15,232,161
3219,54,10,88,20,183,40
3220,24,14,83,8,88,242
3221,14,58,31,25,249,63
3222,5,17,78,76,162,243
3223,56,45,16,108,161,233
3224,33,2,45,90,143,39
3225,56,2,67,90,203,195
3226,33,2,27,78,62,189
3227,13,22,43,23,243,163
3228,13,22,70,32,130,169
3229,39,4,103,89,137,254
3230,9,18,11,94,175,21
3231,46,45,121,70,145,105
3232,33,2,85,110,140,99
3233,51,40,61,22,62,90
3234,52,17,27,10,251,219
3235,5,1,127,103,122,200
3236,15,40,88,30,157,162
3237,14,14,93,81,124,17
3238,7,7,78,34,59,12
3239,48,19,37,95,45,101
3240,7,7,105,36,59,128
3241,14,14,77,81,45,129
3242,5,16,109,40,64,87
3243,23,32,98,29,117,101
3244,5,45,76,109,253,185
3245,38,6,43,23,212,118
3246,59,59,105,91,160,93
3247,20,42,122,41,161,101
3248,5,63,12,32,245,120
3249,13,22,22,63,193,59
3250,43,25,16,4,60,122
3251,8,26,115,125,14,9
3252,27,27,73,1,165,108
3253,15,60,91,91,189,31
3254,50,34,2,5,166,231
3255,15,51,19,47,156,43
3256,7,7,51,124,113,74
3257,16,48,104,80,78,167
3258,3,31,69,6,60,158
3259,5,49,6,104,75,57
3260,1,1,16,28,83,63
3261,1,1,29,38,135,0
3262,40,27,100,0,251,165
3263,31,3,22,73,19,201
3264,31,3,3,88,45,37
3265,31,3,66,43,23,32
3266,13,29,127,63,87,181
3267,33,22,77,66,44,54
3268,1,1,10,32,29,192
3269,15,60,56,74,236,232
3270,11,8,47,76,39,245
3271,21,26,100,81,24,201
3272,31,3,49,36,67,105
3273,54,20,113,26,142,113
3274,32,20,89,21,191,42
3275,42,43,58,35,48,125
3276,32,20,94,70,102,232
3277,63,63,60,56,91,32
3278,5,16,27,61,123,211
3279,24,46,26,17,132,79
3280,26,42,71,101,234,172
3281,27,27,74,51,95,122
3282,27,27,78,51,59,168
3283,39,7,113,72,93,102
3284,8,26,83,11,208,170
3285,19,8,17,57,157,207
3286,53,8,31,57,158,87
3287,10,8,96,122,155,218
3288,60,58,66,106,22,153
3289,53,30,58,104,130,128
3290,53,8,22,119,143,154
3291,9,18,75,17,188,15
3292,44,28,18,89,192,70
3293,53,8,13,28,192,31
3294,14,14,93,109,219,188
3295,39,42,57,112,170,68
3296,37,21,77,114,51,196
3297,54,10,71,4,228,137
3298,3,0,27,98,58,203
3299,21,49,103,11,117,155
3300,14,14,2,81,178,255
3301,42,54,5,36,109,60
3302,13,22,119,30,113,35
3303,44,52,118,25,114,29
3304,47,39,29,15,102,227
3305,58,45,67,102,237,157
3306,46,17,10,75,126,57
3307,3,0,15,18,119,66
3308,54,10,110,26,32,72
3309,36,35,2,123,76,17
3310,11,31,88,53,123,150
3311,3,31,29,24,167,116
3312,50,56,4,70,206,127
3313,41,56,112,81,158,230
3314,29,12,4,122,245,208
3315,56,13,68,66,198,179
3316,61,13,107,115,223,150
3317,43,9,50,8,229,24
3318,31,32,123,56,31,230
3319,4,24,4,110,127,193
3320,6,32,54,56,172,159
3321,4,24,0,117,89,4
3322,59,59,88,93,31,158
3323,43,46,58,31,204,238
3324,19,33,72,38,239,82
3325,24,14,53,65,72,80
3326,12,37,107,63,81,27
3327,59,59,63,120,160,42
3328,49,15,42,105,19,204
3329,5,45,120,14,237,27
3330,5,16,77,102,90,87
3331,59,59,126,92,160,2
3332,42,48,52,115,198,46
3333,49,15,58,38,133,197
3334,25,57,2,7,138,165
3335,43,25,13,37,131,210
3336,55,42,111,25,87,65
3337,28,23,53,25,163,43
3338,42,38,21,118,43,60
3339,35,9,73,35,65,255
3340,23,38,24,118,147,221
3341,61,55,83,93,240,211
3342,22,19,121,113,179,102
3343,44,39,110,28,253,120
3344,36,32,125,33,131,13
3345,17,54,85,66,204,2
3346,52,17,109,40,231,248
3347,34,6,103,108,75,233
3348,46,29,17,4,45,120
3349,42,43,112,67,172,58
3350,49,15,51,98,39,154
3351,62,38,23,90,190,54
3352,24,14,28,14,246,67
3353,8,26,0,110,0,53
3354,43,11,30,15,42,12
3355,5,16,117,67,165,211
3356,47,39,5,41,233,32
3357,42,43,113,57,15,231
3358,24,14,65,63,122,78
3359,62,62,87,111,117,30
3360,7,11,56,91,22,59
3361,63,0,43,23,116,27
3362,60,58,115,95,56,249
3363,23,50,1,55,63,186
3364,62,62,41,84,226,166
3365,42,43,85,83,100,153
3366,62,38,9,46,45,248
3367,36,35,54,111,234,249
3368,42,43,85,83,181,137
3369,51,52,104,121,76,45
3370,27,27,32,14,149,107
3371,27,27,29,15,117,58
3372,62,38,99,94,133,56
3373,46,38,56,70,120,234
3374,50,36,88,14,128,42
3375,48,1,17,87,109,84
3376,3,0,109,78,176,172
3377,0,25,100,79,2,130
3378,30,5,67,68,218,168
3379,61,4,51,58,87,47
3380,40,4,59,16,72,173
3381,4,24,31,93,87,57
3382,59,59,72,60,132,223
3383,20,42,44,48,241,131
3384,37,6,113,53,153,47
3385,43,11,46,62,224,199
3386,34,49,29,118,188,50
3387,61,59,6,67,135,6
3388,16,45,79,123,208,145
3389,0,46,121,15,48,45
3390,34,49,122,62,95,66
3391,46,34,73,1,47,42
3392,36,35,14,98,73,31
3393,1,54,82,107,218,153
3394,54,47,53,101,131,191
3395,56,49,94,47,119,35
3396,14,12,54,99,63,147
3397,41,35,103,11,202,115
3398,6,6,102,77,183,110
3399,5,45,96,26,242,41
3400,44,28,39,105,141,48
3401,13,22,30,22,70,163
3402,57,6,46,127,157,179
3403,18,38,79,50,105,248
3404,59,59,72,60,169,208
3405,10,57,18,115,116,15
3406,19,33,13,115,98,39
3407,63,32,29,68,124,110
3408,10,8,12,28,177,108
3409,62,62,36,64,222,214
3410,6,44,67,1,89,83
3411,52,16,115,49,248,73
3412,22,0,33,74,103,155
3413,22,25,116,32,39,72
3414,35,33,24,18,100,40
3415,22,43,31,50,204,63
3416,42,43,102,89,53,15
3417,3,0,91,115,5,59
3418,46,17,52,75,126,182
3419,39,47,114,54,129,213
3420,33,2,103,50,190,31
3421,17,54,122,89,12,142
3422,17,54,80,114,241,160
3423,9,18,26,121,19,74
3424,17,54,124,125,25,187
3425,51,40,64,76,248,74
3426,61,55,109,76,224,171
3427,37,2,71,24,232,76
3428,0,46,76,53,108,194
3429,42,43,52,108,227,135
3430,42,30,120,105,17,42
3431,30,5,114,102,190,50
3432,22,19,2,27,228,7
3433,38,6,110,113,27,209
3434,2,36,61,61,219,8
3435,19,33,39,32,10,220
3436,12,53,0,32,254,146
3437,42,43,9,51,134,55
3438,37,6,120,23,16,154
3439,42,37,80,98,235,69
3440,19,33,57,25,144,24
3441,38,6,60,10,84,230
3442,18,43,55,46,25,58
3443,54,10,125,34,167,127
3444,62,62,76,82,28,85
3445,61,53,57,11,158,56
3446,19,33,70,103,208,232
3447,33,2,62,82,24,1
3448,53,13,59,1,238,112
3449,42,43,103,89,87,158
3450,42,43,25,99,217,93
3451,24,14,38,3,60,173
3452,24,14,96,26,183,253
3453,23,47,124,16,255,164
3454,60,55,19,24,235,82
3455,14,14,81,102,207,31
3456,34,49,104,16,255,255
3457,57,56,104,22,15,83
3458,57,56,54,111,135,129
3459,57,56,50,114,27,97
3460,57,56,77,73,150,101
3461,29,12,10,61,134,31
3462,10,8,97,8,0,100
3463,10,8,40,50,17,139
3464,36,35,64,42,84,251
3465,11,62,83,65,178,80
3466,18,0,28,53,181,55
3467,24,14,70,16,216,32
3468,14,20,11,58,188,164
3469,46,17,10,121,97,99
3470,32,22,19,13,16,164
3471,58,29,61,60,145,201
3472,1,1,25,89,245,19
3473,28,23,18,0,219,98
3474,28,25,18,0,125,234
3475,7,7,101,24,2,128
3476,51,52,74,36,187,169
3477,34,49,12,47,246,183
3478,13,22,98,103,76,231
3479,56,7,63,114,27,98
3480,21,63,13,102,228,136
3481,56,13,103,10,123,191
3482,13,22,122,7,102,221
3483,49,15,63,89,193,214
3484,4,48,29,7,166,101
3485,16,48,18,6,134,183
3486,49,15,64,5,243,69
3487,5,16,42,127,194,75
3488,24,14,96,26,188,151
3489,4,24,46,62,238,192
3490,30,5,27,5,117,31
3491,63,35,90,50,107,37
3492,32,54,63,5,167,240
3493,48,57,87,20,45,122
3494,43,11,46,96,113,57
3495,14,54,105,81,192,46
3496,17,54,51,60,208,19
3497,24,14,37,35,166,133
3498,8,26,62,82,238,110
3499,38,6,94,70,93,129
3500,56,34,89,62,4,37
3501,56,13,112,70,235,187
3502,62,62,98,43,45,126
3503,51,52,68,125,52,221
3504,22,25,61,108,252,134
3505,22,43,105,13,73,6
3506,44,58,100,56,114,198
3507,35,33,88,47,116,189
3508,22,19,88,92,230,43
3509,27,9,68,30,115,134
3510,42,38,38,2,65,217
3511,54,10,82,75,107,35
3512,55,61,91,78,232,198
3513,26,61,95,97,165,202
3514,56,13,10,10,132,16
3515,56,32,49,100,129,154
3516,22,30,36,74,111,64
3517,61,55,41,37,120,98
3518,56,13,93,17,206,17
3519,6,44,33,27,49,233
3520,52,16,13,4,109,167
3521,9,10,22,28,63,56
3522,23,50,116,3,192,205
3523,34,49,91,39,215,174
3524,50,34,125,54,11,13
3525,47,11,69,10,113,24
3526,16,21,40,57,183,209
3527,4,24,68,42,127,145
3528,35,30,64,73,111,135
3529,5,45,121,29,74,118
3530,5,17,122,64,136,143
3531,38,6,44,103,166,191
3532,0,35,115,24,179,107
3533,0,46,80,71,172,242
3534,4,24,117,110,15,201
3535,57,0,33,126,186,220
3536,11,31,31,72,31,144
3537,8,29,17,31,99,183
3538,58,29,28,20,16,224
3539,30,5,51,97,93,62
3540,9,18,87,20,129,225
3541,4,24,39,11,49,115
3542,59,59,107,95,68,186
3543,51,52,52,85,141,21
3544,43,56,109,71,113,120
3545,49,15,127,67,197,46
3546,35,32,82,75,34,78
3547,1,54,78,70,154,237
3548,42,43,80,61,86,109
3549,10,8,49,110,253,58
3550,58,29,122,97,180,182
3551,20,57,100,57,198,46
3552,60,58,12,28,218,189
3553,63,63,83,105,239,88
3554,42,43,111,124,167,111
3555,60,58,122,61,190,218
3556,25,25,58,14,5,2
3557,12,53,78,4,15,247
3558,62,62,42,1,242,87
3559,7,17,50,58,235,97
3560,16,22,109,123,210,7
3561,59,59,123,34,217,89
3562,52,17,23,1,213,15
3563,0,46,15,36,22,87
3564,36,47,43,23,31,117
3565,16,48,35,4,3,19
3566,9,18,5,38,74,200
3567,4,24,75,22,110,253
3568,56,63,40,125,179,17
3569,52,17,62,69,34,10
3570,47,5,34,10,57,221
3571,54,10,65,40,108,163
3572,39,4,89,18,133,50
3573,53,21,32,95,238,16
3574,39,4,123,127,100,110
3575,20,57,100,119,68,24
3576,11,31,10,125,169,135
3577,13,22,125,120,137,94
3578,16,48,117,119,177,30
3579,59,59,91,0,19,42
3580,12,53,29,6,123,102
3581,9,18,52,126,21,41
3582,5,16,42,74,199,87
3583,5,16,31,89,64,248
3584,5,35,8,35,253,214
3585,36,16,13,49,178,255
3586,33,47,77,101,175,164
3587,5,45,54,7,7,174
3588,4,24,65,76,163,95
3589,5,16,81,89,106,124
3590,36,35,80,42,148,192
3591,46,34,90,109,49,204
3592,4,24,51,109,234,51
3593,43,33,15,111,155,137
3594,5,16,105,12,55,44
3595,41,23,41,11,4,65
3596,26,42,88,79,139,43
3597,22,19,88,47,220,190
3598,10,8,96,30,219,59
3599,21,63,40,102,94,59
3600,44,14,38,56,195,134
3601,15,60,92,32,59,224
3602,63,38,89,99,0,195
3603,3,0,89,115,197,148
3604,32,20,108,98,59,148
3605,23,50,115,67,36,227
3606,60,58,38,9,251,37
3607,42,43,25,68,47,55
3608,23,50,71,18,47,159
3609,33,30,89,1,166,229
3610,33,2,122,68,253,249
3611,33,2,80,68,34,221
3612,0,24,64,73,196,68
3613,50,36,80,68,97,215
3614,0,46,116,122,145,99
3615,59,24,69,50,64,147
3616,29,12,109,64,190,218
3617,11,31,87,2,221,84
3618,19,33,109,97,44,45
3619,49,15,99,109,243,46
3620,44,28,2,103,97,167
3621,53,51,68,65,180,90
3622,49,15,90,46,131,210
3623,17,10,96,57,63,170
3624,9,18,69,62,237,200
3625,52,17,23,126,4,165
3626,24,14,82,107,243,227
3627,14,14,82,107,243,136
3628,44,28,16,6,202,35
3629,49,15,116,16,219,116
3630,54,10,3,0,67,108
3631,54,10,82,61,67,33
3632,49,15,123,76,19,47
3633,14,14,90,109,219,234
3634,24,14,20,46,135,253
3635,56,13,40,26,94,13
3636,52,17,89,74,245,230
3637,3,0,58,11,88,189
3638,48,57,5,85,100,89
3639,44,28,62,5,245,207
3640,56,32,101,85,65,85
3641,56,13,10,93,244,163
3642,53,51,66,87,156,94
3643,54,40,33,102,179,127
3644,47,39,74,30,46,240
3645,44,28,76,107,241,12
3646,7,6,77,121,109,160
3647,60,58,25,121,96,76
3648,49,9,115,87,174,119
3649,62,62,30,38,117,165
3650,52,17,18,122,255,173
3651,48,24,55,108,90,33
3652,52,16,21,98,134,36
3653,29,22,57,73,24,203
3654,42,43,12,56,85,29
3655,25,57,105,126,45,148
3656,3,0,38,103,47,13
3657,22,19,122,103,150,201
3658,42,43,34,7,93,74
3659,52,17,122,76,37,4
3660,61,55,83,120,145,238
3661,5,55,73,8,181,80
3662,61,55,14,39,178,247
3663,52,17,122,24,107,231
3664,23,50,73,73,229,125
3665,48,57,46,25,100,22
3666,2,36,15,36,211,188
3667,18,37,123,6,70,241
3668,13,22,79,87,131,224
3669,63,63,21,21,170,13
3670,30,5,48,67,151,172
3671,52,5,15,96,147,171
3672,34,49,48,40,6,134
3673,21,44,67,22,77,80
3674,18,37,91,113,7,138
3675,5,62,47,43,213,167
3676,24,14,12,74,158,153
3677,22,19,62,39,226,100
3678,42,38,107,40,106,231
3679,23,50,8,43,17,198
3680,14,14,30,68,219,57
3681,62,62,7,13,98,222
3682,51,40,126,84,198,254
3683,18,37,120,119,13,228
3684,26,42,112,55,43,233
3685,10,8,112,34,238,89
3686,36,36,112,76,36,184
3687,42,38,16,89,221,22
3688,60,11,92,123,27,76
3689,10,8,107,56,161,192
3690,60,58,63,83,36,23
3691,45,47,104,38,113,108
3692,50,31,98,70,169,138
3693,9,18,43,23,250,123
3694,51,60,45,108,184,5
3695,10,8,107,87,85,172
3696,15,60,109,97,90,128
3697,29,12,33,89,254,224
3698,58,22,10,7,41,135
3699,42,38,113,5,64,166
3700,25,9,64,58,56,133
3701,52,17,125,91,169,211
3702,9,18,112,32,90,68
3703,12,53,5,6,82,56
3704,19,33,103,100,91,234
3705,62,62,6,99,167,233
3706,62,62,80,3,156,140
3707,43,56,74,73,255,109
3708,43,11,68,58,68,32
3709,15,6,89,108,33,235
3710,12,53,22,73,128,95
3711,35,23,30,87,210,106
3712,49,11,82,82,163,120
3713,16,1,94,1,167,217
3714,30,46,17,60,203,218
